entry_type,canonical_term,alias,domain,source_system,note
field_alias,sales_order.id,AFPO.RTP03,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=RTP03; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Cost collector for valuated sales order stock; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=RTP03, domain=XFELD"
field_alias,invoice.amount,AFPO.FXPRU,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=FXPRU; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Fixed-Price Co-Product; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=CK_FIXPRKU, domain=XFELD"
field_alias,material.number,AFPO.FSH_SEASON_YEAR,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=FSH_SEASON_YEAR; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Season Year; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=FSH_SAISJ, domain=FSH_CJAHR"
field_alias,material.number,AFPO.FSH_SEASON,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=FSH_SEASON; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Season; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=FSH_SAISO, domain=RFM_SAISO"
field_alias,material.number,AFPO.FSH_COLLECTION,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=FSH_COLLECTION; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Fashion Collection; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=FSH_COLLECTION, domain=FSH_COLLECTION"
field_alias,material.number,AFPO.FSH_THEME,PP,SAP,"context_patch=true; system=SAP; object=AFPO; field=FSH_THEME; object_description=Production Order Item Order item (material, plant). PP Production Planning; field_description=Fashion Theme; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=FSH_THEME, domain=FSH_THEME"
field_alias,activity id,PLAF.PAART,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=PAART; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Planned Order Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PAART, domain=PAART"
field_alias,inventory_lot.manufacture_date,PLAF.PERTR,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=PERTR; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Planned Opening Date in Planned Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PERTR, domain=DATUM"
field_alias,account.type,PLAF.KNTTP,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=KNTTP; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Account Assignment Category; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=KNTTP, domain=KNTTP"
field_alias,sales_order.id,PLAF.KDEIN,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=KDEIN; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Delivery schedule for sales order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=KDEIN, domain=NUM04"
field_alias,inventory_lot.manufacture_date,PLAF.PALTR,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=PALTR; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Explosion Date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PALTR, domain=DATUM"
field_alias,activity id,PLAF.TRART,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=TRART; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Scheduling Type of the Planned Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=TRART, domain=CHAR1"
field_alias,activity id,PLAF.OBART,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=OBART; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Object type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=OBART, domain=OBART"
field_alias,invoice.amount,PLAF.PSTTI,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=PSTTI; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Planned Order Start Time; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PSTTI, domain=UZEIT"
field_alias,invoice.amount,PLAF.PEDTI,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=PEDTI; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Planned Order End Time; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PEDTI, domain=UZEIT"
field_alias,activity id,PLAF.LVSCH,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=LVSCH; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Planned order: leading scheduling level (determines dates); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=MD_LVSCHED, domain=SCHED_TYPE"
field_alias,activity id,PLAF.KZAVC,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=KZAVC; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Indicator for type of availability check; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=KZAVC, domain=KZAVC"
field_alias,order_unit.code,PLAF.ERFME,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=ERFME; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Unit of entry; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=ERFME, domain=MEINS"
field_alias,supplier_lead_time.days,PLAF.PLIFZ,PP,SAP,"context_patch=true; system=SAP; object=PLAF; field=PLIFZ; object_description=Planned Order MRP-generated planned orders. PP Production Planning; field_description=Planned Delivery Time in Days; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PLIFZ, domain=46359"
field_alias,inventory_lot.manufacture_date,MDKP.DSDAT,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=DSDAT; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=MRP date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DSDAT, domain=DATUM"
field_alias,account.owner_employee_id,MDKP.PLDIS,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=PLDIS; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Planning controller (no longer used); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PLDIS, domain=DISPO"
field_alias,batch.id,MDKP.DISLS,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=DISLS; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Lot Sizing Procedure in Materials Planning; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DISLS, domain=DISLS"
field_alias,batch.id,MDKP.LOSVF,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=LOSVF; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Lot-sizing procedure for short-term period; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=LOSVF, domain=LOSVF"
field_alias,batch.id,MDKP.LOSKZ,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=LOSKZ; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Lot-size indicator for the short-term period; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=LOSKZ, domain=LOSKZ"
field_alias,account.owner_employee_id,MDKP.PERAZ,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=PERAZ; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Number of Periods for the Short-Term Area; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PERAZ, domain=46359"
field_alias,batch.id,MDKP.BSTMI,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=BSTMI; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Minimum Lot Size; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=BSTMI, domain=MENG13"
field_alias,batch.id,MDKP.BSTMA,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=BSTMA; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Maximum Lot Size; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=BSTMA, domain=MENG13"
field_alias,batch.id,MDKP.BSTFX,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=BSTFX; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Fixed lot size; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=BSTFE, domain=MENG13"
field_alias,account.owner_employee_id,MDKP.SUM02,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=SUM02; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=No longer used/do not use!!; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=NOUSE, domain=MENG13"
field_alias,account.owner_employee_id,MDKP.SUM03,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=SUM03; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=No longer used/do not use!!; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=NOUSE, domain=MENG13"
field_alias,account.owner_employee_id,MDKP.SUM04,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=SUM04; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=No longer used/do not use!!; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=NOUSE, domain=MENG13"
field_alias,account.owner_employee_id,MDKP.SUM05,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=SUM05; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=No longer used/do not use!!; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=NOUSE, domain=MENG13"
field_alias,employee.id,MDKP.MSGID,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=MSGID; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Message identification; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=MSGID, domain=ARBGB"
field_alias,account.owner_employee_id,MDKP.MSGNR,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=MSGNR; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Message number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=MSGNR, domain=MSGNR"
field_alias,fiscal_year.id,MDKP.PERIV,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=PERIV; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Fiscal Year Variant; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=PERIV, domain=PERIV"
field_alias,inventory_lot.manufacture_date,MDKP.BEADA,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=BEADA; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=MRP list processing date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=BEADA, domain=DATUM"
field_alias,inventory_lot.manufacture_date,MDKP.MFXDT,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=MFXDT; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Manual firming date; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=MFXDT, domain=DATUM"
field_alias,project.id,MDKP.GRREL,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=GRREL; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Relevant for requirements grouping for project stock; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=GRREL, domain=XFELD"
field_alias,account.status,MDKP.BADON,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=BADON; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Indicator: BAdI is Active; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=MD_BADI_ON, domain=XFELD"
field_alias,demand_plan.status,MDKP.SGT_STATC,PP,SAP,"context_patch=true; system=SAP; object=MDKP; field=SGT_STATC; object_description=MRP Document Header MRP list header. PP Production Planning; field_description=Segmentation Status; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=SGT_STATC, domain=SGT_STAT"
field_alias,goods_receipt.id,MDTB.PLANR,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=PLANR; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Planning Segment Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=PLANR, domain=PLANR"
field_alias,goods_receipt.quantity,MDTB.MNG01,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=MNG01; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Quantity received or quantity required; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=MNG01, domain=MENGV13"
field_alias,batch.id,MDTB.FIX01,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=FIX01; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Indicator: Fixing of Lot Size in Planned Order; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=FIX01, domain=XFELD"
field_alias,activity id,MDTB.BAART,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=BAART; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=P.O./Order type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=BAART, domain=BAART"
field_alias,activity id,MDTB.PLART,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=PLART; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Planning type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=PLART, domain=PLART"
field_alias,goods_receipt.id,MDTB.DELNR,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=DELNR; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=MRP element number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DELNR, domain=DELNR"
field_alias,goods_receipt.id,MDTB.DELET,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=DELET; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Schedule Line Number MRP Element; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=DELET, domain=DELET"
field_alias,goods_receipt.id,MDTB.EINVR,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=EINVR; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Source schedule line number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=EINVR, domain=NUM04"
field_alias,goods_receipt.id,MDTB.DEL12,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=DEL12; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=MRP element number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=DEL12, domain=DEL12"
field_alias,stock.quantity,MDTB.RDMNG,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=RDMNG; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Excess stock quantity; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=RDMNG, domain=MENG13"
field_alias,stock.quantity,MDTB.MDMNG,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=MDMNG; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=MRP: quantity field (stock in transit, receipt qty, ...); note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=PP, data_element=MDMNG, domain=MENGV13"
field_alias,account.owner_employee_id,MDTB.ADINF,PP,SAP,"context_patch=true; system=SAP; object=MDTB; field=ADINF; object_description=MRP List Items MRP list items (req/receipt elements). PP Production Planning; field_description=Field for Additional Information; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=PP, data_element=MD_ADINF, domain=MD_ADINF"
