sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
HR,PA0008,ANZ27,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN27,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK27,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ28,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN28,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK28,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ29,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN29,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK29,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ30,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN30,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK30,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ31,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN31,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK31,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ32,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN32,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK32,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ33,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN33,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK33,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ34,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN34,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK34,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ35,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN35,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK35,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ36,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN36,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK36,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ37,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN37,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK37,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ38,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN38,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK38,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ39,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN39,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK39,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ40,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN40,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK40,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND01,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND02,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND03,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND04,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND05,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND06,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND07,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND08,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND09,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND10,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND11,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND12,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND13,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND14,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND15,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND16,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND17,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND18,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND19,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND20,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND21,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND22,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND23,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND24,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND25,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND26,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND27,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND28,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND29,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND30,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND31,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND32,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND33,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND34,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND35,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND36,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND37,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND38,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND39,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,IND40,Indicator for indirect valuation,INDBW,CHAR1,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,FLAGA,General Flag,FLAG,FLAG,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,HRP1001,OTYPE,Object Type,OTYPE,OTYPE,"Infotype 1001 — Object Relationships OM relationships (S→O, P→S, etc.). HR Human Resources",unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
HR,HRP1001,SCLAS,Type of Related Object,SCLAS,OTYPE,"Infotype 1001 — Object Relationships OM relationships (S→O, P→S, etc.). HR Human Resources",unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
HR,PA2001,OBJPS,Object Identification,OBJPS,OBJPS,"HR Time — Absences Absences (sick, vacation). HR Human Resources",unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA2001,AEDTM,Last Changed On,AEDAT,DATUM,"HR Time — Absences Absences (sick, vacation). HR Human Resources",weak_canonical_candidate,document.changed_date,0.60,,,0.60,medium,document.changed_date:0.60,context_enriched_unmapped_auto_candidate
HR,PA2001,GRPVL,Grouping Value for Personnel Assignments,PCCE_GPVAL,PCCE_GPVAL,"HR Time — Absences Absences (sick, vacation). HR Human Resources",weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
HR,PA2001,ANRTG,Days credited for continued pay,ANRTG,TAGE4_2,"HR Time — Absences Absences (sick, vacation). HR Human Resources",unmapped,payroll.component,0.60,absence.balance,0.50,0.10,medium,payroll.component:0.60 | absence.balance:0.50,context_enriched_unmapped_auto_candidate
HR,PA2001,KBBEG,Certified start of sickness,KBBEG,DATUM,"HR Time — Absences Absences (sick, vacation). HR Human Resources",unmapped,invoice.amount,0.60,absence.start_date,0.50,0.10,medium,invoice.amount:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA2001,BEGVA,Start year for leave deduction,BEGVA,GJAHR,"HR Time — Absences Absences (sick, vacation). HR Human Resources",unmapped,invoice.amount,0.60,absence.start_date,0.50,0.10,medium,invoice.amount:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA2001,AUFKZ,Extra Pay Indicator,AUFKN,AUFKN,"HR Time — Absences Absences (sick, vacation). HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA2001,TRFST,Pay Scale Level,TRFST,TRFST,"HR Time — Absences Absences (sick, vacation). HR Human Resources",knowledge_only,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA2001,DOCNR,Document number for time data,PTM_DOCNR,PTM_DOCNR,"HR Time — Absences Absences (sick, vacation). HR Human Resources",weak_canonical_candidate,account.owner_employee_id,0.60,account.industry,0.50,0.10,medium,account.owner_employee_id:0.60 | account.industry:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
HR,PA2001,BONDT,Off-cycle payroll payment date,BONDT,DATUM,"HR Time — Absences Absences (sick, vacation). HR Human Resources",weak_canonical_candidate,payment.date,0.60,route.id,0.50,0.10,medium,payment.date:0.60 | route.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA2001,OCRSN,Reason for Off-Cycle Payroll,PAY_OCRSN,PAY_OCRSN,"HR Time — Absences Absences (sick, vacation). HR Human Resources",unmapped,payroll.component,0.60,route.id,0.50,0.10,medium,payroll.component:0.60 | route.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA2002,OBJPS,Object Identification,OBJPS,OBJPS,HR Time — Attendances Attendances/presences. HR Human Resources,unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
HR,PA2002,AEDTM,Last Changed On,AEDAT,DATUM,HR Time — Attendances Attendances/presences. HR Human Resources,weak_canonical_candidate,document.changed_date,0.60,,,0.60,medium,document.changed_date:0.60,context_enriched_unmapped_auto_candidate
HR,PA2002,GRPVL,Grouping Value for Personnel Assignments,PCCE_GPVAL,PCCE_GPVAL,HR Time — Attendances Attendances/presences. HR Human Resources,weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
HR,PA2002,AUFKZ,Extra Pay Indicator,AUFKN,AUFKN,HR Time — Attendances Attendances/presences. HR Human Resources,unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA2002,TRFST,Pay Scale Level,TRFST,TRFST,HR Time — Attendances Attendances/presences. HR Human Resources,knowledge_only,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA2002,EXBEL,External Document Number,EXBEL,CHAR08,HR Time — Attendances Attendances/presences. HR Human Resources,weak_canonical_candidate,account.owner_employee_id,0.60,account.industry,0.50,0.10,medium,account.owner_employee_id:0.60 | account.industry:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
