concept_id,system,object_name,field_name,category,object_description,field_description,note
sales_order.document_type,SAP,MKPF,BLART,sales_order,,Document Type,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
sales_order.document_type,SAP,VBAK,AUART,sales_order,,Sales Document Type,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=SD
sales_order.id,SAP,MSEG,KDAUF,sales_order,,Sales Order Number,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=MM
sales_organization.id,SAP,VBAK,VKORG,sales_organization,,Sales Organization,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=SD
shipment.volume,SAP,EKPO,VOLUM,shipment,,Volume,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=MM
shipment.volume,SAP,MARA,VOLUM,shipment,,Volume,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=MM
shipment.volume,SAP,MARM,VOLUM,shipment,,Volume,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=MM
shipping_point.id,SAP,LIKP,LSTEL,shipping_point,,Loading Point,source=sap_tables_mostUsed; confidence=high; reason=legacy_regression_guard; module=SD
shipping_point.id,SAP,VEKP,LSTEL,shipping_point,,Loading Point,source=sap_tables_mostUsed; confidence=high; reason=legacy_regression_guard
storage_location.id,SAP,EBAN,LGORT,storage_location,,Storage Location,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
storage_location.id,SAP,EKPO,LGORT,storage_location,,Storage Location,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
storage_location.id,SAP,MARD,LGORT,storage_location,,Storage Location,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
storage_location.id,SAP,MSEG,LGORT,storage_location,,Storage Location,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
storage_location.id,SAP,VBAP,LGORT,storage_location,,Storage Location,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=SD
supplier.intercompany_code,SAP,EKKO,BUKRS,supplier,,Company Code,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
supplier.intercompany_code,SAP,EKPO,BUKRS,supplier,,Company Code,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
supplier.intercompany_code,SAP,MSEG,BUKRS,supplier,,Company Code,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
supply_plan.version,SAP,EBAN,FLDLOGSVERSION,supply_plan,,Version,source=canonical_enrichment_candidates; confidence=medium; reason=description_exact_term; module=MM
warehouse_bin.id,SAP,MARD,LGPBE,warehouse_bin,,Storage Bin,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=MM
warehouse_bin.id,SAP,MSEG,LGPLA,warehouse_bin,,Storage Bin,source=canonical_enrichment_candidates; confidence=high; reason=description_exact_term; module=MM
business_partner.id,SAP,VBAP,BPN,business_partner,"Sales Document — Item Data Order line items: material, qty (KWMENG), net value (NETWR). SD Sales Distribution",Business Partner Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
business_partner.id,SAP,VBPA,ASSIGNED_BP,business_partner,"Sales Document — Partners Partners on a doc (sold-to AG, ship-to WE, payer RG, bill-to RE). SD Sales Distribution",Business Partner Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
fiscal_period.id,SAP,VBKD,POPER,fiscal_period,"Sales Document — Business Data Payment terms, incoterms, pricing date. SD Sales Distribution",Posting Period,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
picking.date,SAP,LIKP,KODAT,picking,SD Delivery — Header Delivery doc header. SD Sales Distribution,Picking Date,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
route.id,SAP,LIKP,ROUTA,route,SD Delivery — Header Delivery doc header. SD Sales Distribution,Route,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
warehouse_task.status,SAP,LIKP,TM_WHSE_EXEC,warehouse_task,SD Delivery — Header Delivery doc header. SD Sales Distribution,Warehouse Execution Status,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
product.category,SAP,LIPS,PRODH,product,"SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution",Product Hierarchy,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
warehouse_bin.id,SAP,LIPS,LGPLA,warehouse_bin,"SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution",Storage Bin,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
bom.quantity,SAP,LIPS,KMPMG,bom,"SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution",Component Quantity,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
material.hts_code,SAP,LIPS,ITM_COMCO,material,"SD Delivery — Item Delivery items, picked/delivered qty. SD Sales Distribution",Commodity Code,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
fiscal_period.id,SAP,VBRK,POPER,fiscal_period,"Billing Document — Header Invoice header (FKART billing type, NETWR net value). SD Sales Distribution",Posting Period,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
product.category,SAP,VBRP,PRODH,product,Billing Document — Item Invoice line items. SD Sales Distribution,Product Hierarchy,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
contract.id,SAP,VBRP,VERTN,contract,Billing Document — Item Invoice line items. SD Sales Distribution,Contract Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
material.hts_code,SAP,VBRP,ITM_COMCO,material,Billing Document — Item Invoice line items. SD Sales Distribution,Commodity Code,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
fiscal_year.id,SAP,VBRP,DP_GJAHR,fiscal_year,Billing Document — Item Invoice line items. SD Sales Distribution,Fiscal Year,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=SD
business_partner.id,SAP,BUT000,PARTNER,business_partner,Business Partner — General Data BP is the leading object in S/4HANA — KNA1/LFA1 are kept in sync via CVI. S4HANA New Tables,Business Partner Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
business_partner.id,SAP,BUT001,PARTNER,business_partner,"Business Partner — Roles BP role assignments (FLCU01 customer, FLVN01 vendor, etc.). S4HANA New Tables",Business Partner Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
stock.quantity,SAP,MATDOC,STOCK_QTY,stock,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Stock Quantity,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
warehouse_bin.id,SAP,MATDOC,EWM_LGPLA,warehouse_bin,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Storage Bin,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
warehouse_bin.id,SAP,MATDOC,LGPLA,warehouse_bin,"Material Documents (S/4 Inventory) Replaces MKPF + MSEG. Stock tables (MARD, MBEW, etc.) become views over MATDOC. S4HANA New Tables",Storage Bin,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
fiscal_period.id,SAP,ACDOCP,POPER,fiscal_period,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Posting Period,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
product.category,SAP,ACDOCP,PRODH_PA,product,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Product Hierarchy,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
contract.id,SAP,ACDOCP,RECNNR,contract,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Contract Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
product.id,SAP,ACDOCP,PMATNR,product,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Product Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
product.category,SAP,ACDOCP,TYPPS,product,Universal Journal — Plan Line Items Plan equivalent of ACDOCA. S4HANA New Tables,Item Category,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
stock.quantity,SAP,ACDOCA,LBKUM,stock,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Inventory Quantity,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
journal_entry.debit_credit_indicator,SAP,ACDOCA,DRCRK,journal_entry,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Debit/Credit Indicator,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
fiscal_period.id,SAP,ACDOCA,POPER,fiscal_period,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Posting Period,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
product.category,SAP,ACDOCA,LINETYPE,product,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Item Category,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
account.type,SAP,ACDOCA,KOART,account,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Account type,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
payment.date,SAP,ACDOCA,AUGDT,payment,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Clearing Date,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
product.category,SAP,ACDOCA,PRODH_PA,product,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Product Hierarchy,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
contract.id,SAP,ACDOCA,RECNNR,contract,Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables,Contract Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=S/4HANA
certificate.id,SAP,EINA,URZNR,certificate,,Certificate Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=UNKNOWN
quote.id,SAP,EINE,ANGNR,quote,,Quotation Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=UNKNOWN
contract.id,SAP,BKPF,CNT,contract,"Accounting Document Header 1 record per document. Stores doc type (BLART), posting date (BUDAT), currency (WAERS), exchange rate (KURSF). 190+ fields. FI Financial Accounting",Contract number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=FI
contract.id,SAP,KONP,VERTN,contract,,Contract Number,source=sap_full_inventory_classification; confidence=high; reason=description_alias_match; module=UNKNOWN
